TMC,DATE,HOUR,ROAD,DIRECTION,STATE,COUNTY,start_latitude,start_longitude,end_latitude,end_longitude,TMC_LENGTH,road_order,f_system,thrulanes,aadt,AADT Single Unit,aadt_combinations,TT_ALL_vehs,TT_PASS,TT_TRUCK,SPEED_ALL_vehs,SPEED_PASS,SPEED_TRUCK,PCT_NOISE_AUTO,PCT_NOISE_MEDIUM,PCT_NOISE_HEAVY,PCT_NOISE_BUS,PCT_NOISE_MC
125N04779,1/2/2017,16,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,31.75,30.75,33.25,63.4359685,65.49892683,60.57419549,0.066567089,0.001040662,0.002603094,0.000113651,0.000249995
125N04779,1/2/2017,17,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.25,32,32.5,62.45246512,62.940375,61.97206154,0.062853949,0.000956056,0.002451987,0.000112851,0.000226577
125N04779,1/2/2017,18,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,32.5,33.75,60.57419549,61.97206154,59.6768,0.055822416,0.000824155,0.002289707,0.000103302,0.000192519
125N04779,1/2/2017,19,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,31.5,30.75,32.5,63.93942857,65.49892683,61.97206154,0.047650802,0.000685187,0.002093744,9.11E-05,0.000154523
125N04779,1/2/2017,20,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.25,31.25,33,62.45246512,64.450944,61.03309091,0.040271221,0.000559067,0.0018937,7.83E-05,0.000124089
125N04779,1/2/2017,21,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,31.75,31,33.5,63.4359685,64.97070968,60.12214925,0.034079108,0.000456096,0.001681055,6.88E-05,9.97E-05
125N04779,1/2/2017,22,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.25,32,33,62.45246512,62.940375,61.03309091,0.02771235,0.000362779,0.001477393,6.02E-05,7.82E-05
125N04779,1/2/2017,23,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.5,31.75,33.25,61.97206154,63.4359685,60.57419549,0.020227692,0.000276723,0.001292127,5.28E-05,5.97E-05
125N04779,1/3/2017,0,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.5,33,34.5,60.12214925,61.03309091,58.37947826,0.016529833,0.000247847,0.001318483,5.55E-05,5.36E-05
125N04779,1/3/2017,1,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33,34.33333333,33.66666667,61.03309091,58.66287379,59.82451485,0.010854313,0.000191763,0.001162257,4.62E-05,3.85E-05
125N04779,1/3/2017,2,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,31.75,31.66666667,31.75,63.4359685,63.60290526,63.4359685,0.008058952,0.000162565,0.001093687,4.48E-05,3.00E-05
125N04779,1/3/2017,3,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.5,32.33333333,34.75,60.12214925,62.29150516,57.95948201,0.006473712,0.000161474,0.001114306,4.34E-05,2.51E-05
125N04779,1/3/2017,4,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34.25,33.5,34.5,58.80560584,60.12214925,58.37947826,0.007063887,0.00020664,0.001213212,5.05E-05,2.67E-05
125N04779,1/3/2017,5,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33,31.25,33.75,61.03309091,64.450944,59.6768,0.010830805,0.000311084,0.001397101,6.52E-05,3.90E-05
125N04779,1/3/2017,6,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,33,34.5,60.57419549,61.03309091,58.37947826,0.017788144,0.000481002,0.001667789,8.02E-05,6.12E-05
125N04779,1/3/2017,7,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,39,38.25,39.75,51.64338462,52.656,50.66898113,0.026309339,0.000645954,0.002017469,0.00010097,9.33E-05
125N04779,1/3/2017,8,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,40,40.25,40.75,50.3523,50.0395528,49.42557055,0.035452741,0.000780481,0.002370272,0.000121049,0.000135552
125N04779,1/3/2017,9,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,33,33.5,60.57419549,61.03309091,60.12214925,0.045745666,0.000887889,0.002668639,0.000125865,0.000178724
125N04779,1/3/2017,10,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.75,32.75,33,61.49899237,61.49899237,61.03309091,0.055105506,0.000994601,0.002874119,0.000122554,0.000216343
125N04779,1/3/2017,11,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.5,33,34.5,60.12214925,61.03309091,58.37947826,0.061271228,0.001065851,0.002955892,0.000119047,0.000240131
125N04779,1/3/2017,12,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34.75,35,34.5,57.95948201,57.54548571,58.37947826,0.065593112,0.001110165,0.002937829,0.000118591,0.0002532
125N04779,1/3/2017,13,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34.5,33.75,35.25,58.37947826,59.6768,57.1373617,0.06685108,0.001118802,0.002883769,0.000118533,0.000259611
125N04779,1/3/2017,14,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,48.25,48.25,49,41.74283938,41.74283938,41.10391837,0.067438751,0.001110949,0.002806103,0.00011627,0.000264042
125N04779,1/3/2017,15,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,47.75,46,51.75,42.17993717,43.7846087,38.91965217,0.06781586,0.001100152,0.002720492,0.000117164,0.000262457
125N04779,1/3/2017,16,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,66.5,64.75,69.75,30.28709774,31.10566795,28.87587097,0.066567089,0.001040662,0.002603094,0.000113651,0.000249995
125N04779,1/3/2017,17,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,86.75,86.5,87.75,23.21719885,23.28430058,22.95261539,0.062853949,0.000956056,0.002451987,0.000112851,0.000226577
125N04779,1/3/2017,18,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,70.5,68.75,70.5,28.56868085,29.29588364,28.56868085,0.055822416,0.000824155,0.002289707,0.000103302,0.000192519
125N04779,1/3/2017,19,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33,31.75,33.25,61.03309091,63.4359685,60.57419549,0.047650802,0.000685187,0.002093744,9.11E-05,0.000154523
125N04779,1/3/2017,20,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33,32.75,33.25,61.03309091,61.49899237,60.57419549,0.040271221,0.000559067,0.0018937,7.83E-05,0.000124089
125N04779,1/3/2017,21,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,34.75,33,60.57419549,57.95948201,61.03309091,0.034079108,0.000456096,0.001681055,6.88E-05,9.97E-05
125N04779,1/3/2017,22,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,32,33.75,60.57419549,62.940375,59.6768,0.02771235,0.000362779,0.001477393,6.02E-05,7.82E-05
125N04779,1/3/2017,23,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,31,33.5,60.57419549,64.97070968,60.12214925,0.020227692,0.000276723,0.001292127,5.28E-05,5.97E-05
125N04779,1/4/2017,0,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,32.5,33.25,60.57419549,61.97206154,60.57419549,0.016529833,0.000247847,0.001318483,5.55E-05,5.36E-05
125N04779,1/4/2017,1,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32,32.5,31,62.940375,61.97206154,64.97070968,0.010854313,0.000191763,0.001162257,4.62E-05,3.85E-05
125N04779,1/4/2017,2,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.75,32.25,33,61.49899237,62.45246512,61.03309091,0.008058952,0.000162565,0.001093687,4.48E-05,3.00E-05
125N04779,1/4/2017,3,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33,32.75,33.5,61.03309091,61.49899237,60.12214925,0.006473712,0.000161474,0.001114306,4.34E-05,2.51E-05
125N04779,1/4/2017,4,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32,31.25,32.75,62.940375,64.450944,61.49899237,0.007063887,0.00020664,0.001213212,5.05E-05,2.67E-05
125N04779,1/4/2017,5,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32,31.5,31.75,62.940375,63.93942857,63.4359685,0.010830805,0.000311084,0.001397101,6.52E-05,3.90E-05
125N04779,1/4/2017,6,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34.5,33.5,36.75,58.37947826,60.12214925,54.80522449,0.017788144,0.000481002,0.001667789,8.02E-05,6.12E-05
125N04779,1/4/2017,7,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,36.75,36.75,38.75,54.80522449,54.80522449,51.97656774,0.026309339,0.000645954,0.002017469,0.00010097,9.33E-05
125N04779,1/4/2017,8,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34.5,34,36.25,58.37947826,59.238,55.56115862,0.035452741,0.000780481,0.002370272,0.000121049,0.000135552
125N04779,1/4/2017,9,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,33.25,33.5,60.57419549,60.57419549,60.12214925,0.045745666,0.000887889,0.002668639,0.000125865,0.000178724
125N04779,1/4/2017,10,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33,32.75,33,61.03309091,61.49899237,61.03309091,0.055105506,0.000994601,0.002874119,0.000122554,0.000216343
125N04779,1/4/2017,11,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,33.25,32.5,34.25,60.57419549,61.97206154,58.80560584,0.061271228,0.001065851,0.002955892,0.000119047,0.000240131
125N04779,1/4/2017,12,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.75,32.25,34,61.49899237,62.45246512,59.238,0.065593112,0.001110165,0.002937829,0.000118591,0.0002532
125N04779,1/4/2017,13,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34,33.5,34.25,59.238,60.12214925,58.80560584,0.06685108,0.001118802,0.002883769,0.000118533,0.000259611
125N04779,1/4/2017,14,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34,34,34.25,59.238,59.238,58.80560584,0.067438751,0.001110949,0.002806103,0.00011627,0.000264042
125N04779,1/4/2017,15,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,43,41.75,44,46.83934884,48.24172455,45.77481818,0.06781586,0.001100152,0.002720492,0.000117164,0.000262457
125N04779,1/4/2017,16,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,64.25,62.5,68,31.34773541,32.225472,29.619,0.066567089,0.001040662,0.002603094,0.000113651,0.000249995
125N04779,1/4/2017,17,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,78,76,78.5,25.82169231,26.50121053,25.65722293,0.062853949,0.000956056,0.002451987,0.000112851,0.000226577
125N04779,1/4/2017,18,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,80,82.5,77,25.17615,24.41323636,26.15703896,0.055822416,0.000824155,0.002289707,0.000103302,0.000192519
125N04779,1/4/2017,19,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,34.25,33.75,34.75,58.80560584,59.6768,57.95948201,0.047650802,0.000685187,0.002093744,9.11E-05,0.000154523
125N04779,1/4/2017,20,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,32.75,32.5,32.75,61.49899237,61.97206154,61.49899237,0.040271221,0.000559067,0.0018937,7.83E-05,0.000124089
125N04779,1/4/2017,21,I-77,SOUTHBOUND,NC,MECKLENBURG,35.1666756,-80.8889586,35.158851,-80.8915034,0.55947,102,1,6,155729,5041,5201,31.75,31.25,32,63.4359685,64.450944,62.940375,0.034079108,0.000456096,0.001681055,6.88E-05,9.97E-05
